ID,price,countofbedrooms,countofbathrooms,size,minimumtosubway,buildingage,haswasher,haselevator,hasdishwasher,hasgym
1657,3800,1.0,1,600,4,2,0,0,0,0
1658,2950,1.0,1,600,2,98,0,0,0,0
1659,2895,0.0,1,555,6,60,0,0,0,0
1660,7495,1.0,1,642,3,106,0,0,0,0
1661,3900,1.0,1,815,2,38,1,0,1,0
1662,5650,2.0,2,1100,4,92,0,0,0,0
1663,4200,1.0,1,787,1,30,0,1,0,1
1664,3725,1.0,1,647,1,116,0,0,0,0
1665,3600,1.0,1,759,13,9,1,1,1,1
1666,6995,1.0,2,1236,5,86,0,0,0,0
1667,2325,0.0,1,425,5,59,0,1,1,0
1668,3550,1.0,1,751,5,1,0,0,0,0
1669,3460,0.0,1,692,3,85,0,0,0,0
1670,2880,0.0,1,472,2,29,1,1,1,1
1671,4995,1.0,1,999,5,9,0,0,0,0
1672,1662,0.0,1,300,4,86,0,0,0,0
1673,2450,0.0,1,450,2,104,1,1,0,1
1674,3365,1.0,1,536,2,99,0,0,0,0
1675,2300,0.0,1,511,15,65,1,0,0,0
1676,10000,3.0,3,2000,3,96,0,0,0,0
1677,4500,2.0,1,877,43,43,0,0,0,0
1678,11500,2.0,2,1488,1,90,0,1,1,1
1679,10000,2.0,3,1721,1,90,0,0,0,0
1680,3600,2.0,1,825,7,116,0,0,0,0
1681,2550,0.0,1,459,1,104,0,0,0,0
1682,6000,2.0,2,1156,6,10,0,1,0,1
1683,4250,1.0,1,684,2,32,0,1,0,0
1684,7995,2.0,2,1031,5,37,0,1,1,0
1685,1950,0.0,1,400,14,116,0,0,0,0
1686,2900,0.0,1,450,4,51,0,0,0,0
1687,2595,1.0,1,650,5,101,0,0,0,0
1688,11000,3.0,3,2353,1,116,0,0,0,0
1689,6100,2.0,2,1100,4,19,0,0,0,0
1690,2850,2.0,1,800,10,86,0,0,0,0
1691,2853,1.0,1,700,10,4,0,1,0,0
1692,3500,1.0,1,710,1,53,0,0,0,0
1693,3700,1.0,1,805,7,9,1,1,1,1
1694,3595,1.0,1,650,9,52,0,0,0,0
1695,5995,3.0,1,1270,2,41,0,0,0,0
1696,4510,1.0,1,641,4,16,0,0,0,0
1697,3150,4.0,1,1000,2,109,0,0,0,0
1698,2600,0.0,1,450,1,16,0,1,0,1
1699,6000,2.0,2,1050,1,12,0,1,1,0
1700,6000,2.0,2,1152,8,12,0,1,0,0
1701,2550,1.0,1,716,5,96,1,1,1,1
1702,3360,1.0,1,710,3,15,0,0,0,0
1703,7895,3.0,2,1800,1,81,0,0,0,0
1704,2975,1.0,1,570,6,42,1,0,1,0
1705,3250,1.0,1,833,7,41,0,1,1,1
1706,3500,1.0,1,770,10,27,0,1,0,0
1707,3500,1.0,1,824,3,55,0,1,0,1
1708,3610,1.0,1,564,2,99,0,0,0,0
1709,5500,3.0,2,1500,3,91,0,0,0,0
1710,11000,3.0,3,2442,6,31,0,1,1,1
1711,3200,1.0,1,730,9,57,0,0,0,0
1712,2100,1.0,1,600,3,107,0,0,0,0
1713,3650,1.0,1,650,2,53,0,0,0,0
1714,2550,0.0,1,400,2,99,0,0,0,0
1715,3250,1.0,1,662,2,29,0,0,0,0
1716,8900,2.0,2,1589,9,15,0,0,0,0
1822,3500,1.0,1,940,2,116,0,0,0,0
1823,3400,1.0,1,709,4,116,0,1,0,0
1824,3600,2.0,1,900,1,87,1,1,1,0
1825,3200,1.0,1,610,1,103,0,0,0,0
1826,4000,1.0,1,830,1,88,0,1,0,1
1827,3060,0.0,1,404,12,4,0,0,0,0
1828,2650,0.0,1,435,2,25,1,1,1,1
1829,3500,3.0,2,1800,5,101,1,1,0,0
1830,3577,1.0,1,587,3,96,0,0,0,0
1831,2755,0.0,1,415,4,18,1,0,0,0
1832,3525,1.0,0,950,5,81,1,1,1,0
1833,8500,2.0,2,2100,1,104,0,0,0,0
1834,3400,1.0,1,625,5,57,0,0,0,0
1835,12500,2.0,3,1572,4,9,1,0,0,0
1836,2934,0.0,1,560,3,44,0,0,0,0
1837,2925,0.0,1,461,5,17,0,0,0,0
1838,6500,1.0,1,1005,4,115,0,0,0,0
1839,5400,3.0,2,1095,9,15,1,0,1,1
1840,3500,1.0,1,675,6,92,1,0,1,0
1841,4600,1.0,1,800,1,108,1,1,0,1
1842,3500,1.0,1,785,10,6,0,0,0,0
1843,2500,1.0,1,700,5,106,0,0,0,0
1844,1850,1.0,1,650,3,89,0,0,0,0
1845,2595,0.0,1,650,4,76,0,0,1,0
1846,3900,1.0,1,575,3,27,0,1,0,0
1847,3850,1.0,1,748,5,9,1,1,0,0
1848,3325,1.0,2,640,2,120,0,0,0,0
1849,11750,2.0,3,1702,3,1,0,0,0,0
1850,2585,0.0,1,400,6,115,0,0,0,0
1851,7000,3.0,2,1675,4,56,0,1,0,0
1852,2995,1.0,1,653,0,75,1,1,1,1
1853,2895,0.0,1,506,2,41,0,1,0,0
1854,10000,2.0,2,1548,3,106,1,0,1,0
1855,3450,2.0,1,800,3,89,0,0,0,0
1856,18000,4.0,2,2000,6,47,0,1,0,0
1857,3500,1.0,1,673,3,28,0,0,0,0
1858,8000,2.0,2,1260,3,11,0,1,0,0
1859,6200,2.0,2,1033,1,9,1,1,0,1
1860,3196,1.0,1,500,9,76,0,0,0,0
1861,5758,2.0,2,1085,13,1,0,0,0,0
1862,3150,1.0,1,730,9,57,0,0,0,0
1863,9500,2.0,2,1856,1,107,0,0,0,0
1864,5500,1.0,1,890,2,11,0,1,0,1
1865,8500,2.0,2,1287,2,43,0,0,0,0
1866,2700,0.0,1,521,3,15,0,0,0,0
1867,2300,1.0,1,600,3,77,0,0,0,0
1868,4250,2.0,1,875,1,59,0,0,0,0
1869,5882,2.0,2,1079,4,47,0,0,0,0
1870,5500,1.0,2,850,0,56,0,0,0,0
1871,3350,1.0,1,730,8,32,0,1,0,0
1872,6000,1.0,1,1100,4,43,0,0,0,0
1873,5750,2.0,2,1070,2,9,0,1,0,1
1874,2300,1.0,1,500,2,116,0,0,0,0
1875,3898,1.0,2,1201,11,108,0,0,0,0
1876,3250,1.0,1,600,2,89,1,1,1,1
1877,6200,2.0,2,1050,2,25,0,0,0,0
1878,3700,1.0,1,700,10,13,0,0,0,0
1879,16500,3.0,3,2013,2,92,1,1,0,1
1880,3200,2.0,2,1001,2,4,0,0,0,0
1881,5000,1.0,1,706,3,116,0,1,1,0
1882,1799,0.0,1,300,2,96,0,0,0,0
1883,5600,4.0,2,3000,1,106,0,0,0,0
1884,3800,1.0,1,585,2,38,1,0,0,0
1885,3250,1.0,1,650,6,53,0,0,0,0
1886,4500,1.0,1,757,2,38,0,1,0,0
1887,3850,0.5,1,650,3,86,0,1,0,0
1888,6800,2.0,2,1200,43,41,0,0,0,0
1889,2650,0.0,1,650,7,49,0,0,0,0
1890,3200,1.0,1,603,3,15,0,0,0,0
1891,5792,2.0,1,935,2,42,0,0,0,0
1892,6495,2.0,2,1031,5,37,0,0,0,0
1893,1699,1.0,1,600,2,87,0,0,0,0
1894,5000,2.0,2,1041,10,27,0,1,1,0
1895,3795,2.0,1,750,2,116,0,0,0,0
1896,3700,1.0,1,741,2,9,0,1,0,0
1897,3400,1.0,1,535,4,43,0,0,0,0
1898,5250,1.0,1,827,2,42,0,0,0,0
1899,4040,1.0,1,825,5,17,1,1,1,1
1900,3700,1.0,1,700,4,31,1,1,0,1
1901,5350,1.0,1,917,3,103,0,1,0,1
1902,2695,1.0,1,650,2,56,0,0,0,0
1903,3150,1.0,1,618,14,30,0,0,0,0
1904,7795,1.0,1,642,3,106,0,0,0,0
1905,3600,1.0,1,672,7,7,1,1,0,0
1906,12300,2.0,2,1646,1,9,0,1,1,1
1907,15000,2.0,2,1689,3,49,0,1,0,0
1908,2500,0.0,1,400,6,116,0,0,0,0
1909,2650,0.5,1,600,4,52,0,0,0,0
1910,5605,2.0,2,971,8,16,0,0,0,0
1911,4400,1.0,1,812,3,94,1,1,1,1
1912,10995,2.0,2,1603,4,10,0,1,1,0
1913,3450,1.5,1,800,9,57,0,0,0,0
1914,3675,0.0,1,619,6,8,0,0,0,0
1915,7495,3.0,2,1600,2,89,0,0,0,0
1916,3755,1.0,1,688,3,15,0,0,0,0
1917,3600,0.0,1,526,10,0,0,0,0,0
1918,5000,2.0,2,1157,43,41,0,0,0,0
1919,3995,0.0,1,424,3,2,0,0,0,0
1920,11000,2.0,2,1297,4,58,0,1,0,0
1921,3600,1.0,1,770,10,9,0,1,0,0
1922,15000,3.0,3,1800,9,11,1,1,0,1
1923,3950,1.0,1,866,12,27,0,1,0,0
1924,6300,1.0,2,992,2,10,0,0,0,0
1925,4100,1.0,1,646,1,6,0,0,0,0
1926,3000,1.0,1,750,4,66,0,0,0,0
1927,14500,4.0,3,2283,5,30,0,0,0,0
1928,5450,2.0,2,1227,1,116,0,0,0,0
1929,4900,2.0,1,568,3,106,0,0,0,0
1930,9000,2.0,2,1578,6,104,0,1,0,1
1931,3513,0.0,1,431,2,16,0,0,0,0
1932,8195,3.0,2,1600,6,86,0,0,0,0
1933,3275,1.0,1,640,3,15,0,0,0,0
1934,4400,1.0,1,778,2,9,1,1,0,0
1935,4405,1.0,1,679,5,9,0,0,0,0
1936,3200,1.0,1,585,2,38,1,0,0,1
1937,4700,1.0,1,747,2,6,0,1,1,1
1938,7000,1.0,2,1068,1,8,0,0,1,0
1939,8250,2.0,2,1322,1,29,1,1,0,1
1940,4700,2.0,2,915,3,31,0,0,0,0
1941,2300,2.0,1,850,7,86,0,0,0,0
1942,2300,2.0,1,750,9,101,0,0,0,0
1943,2600,0.0,1,517,2,28,0,0,0,0
1944,11750,2.0,2,1706,6,8,0,0,0,0
1945,2950,1.0,1,700,7,12,1,1,0,1
1946,7495,3.0,2,1641,4,6,0,0,0,0
1947,3350,0.0,1,721,1,112,0,0,0,0
1948,6600,2.0,2,1342,2,28,1,0,0,0
1949,5425,2.0,2,1104,2,90,0,0,0,0
1950,3400,1.0,1,1164,11,108,0,0,0,0
1951,3299,0.0,1,470,4,19,0,0,0,0
1952,3650,0.0,1,698,2,8,1,1,1,1
1953,3134,0.0,1,431,2,16,0,0,0,0
1954,2750,2.0,1,850,1,96,0,1,1,0
1955,3000,1.0,1,600,5,116,0,1,0,1
1956,2300,0.0,1,400,9,116,0,0,0,0
1957,4850,1.0,1,754,10,0,0,0,0,0
1958,4900,1.0,1,1200,1,88,0,0,0,0
1959,19000,2.0,2,1728,2,2,0,0,0,0
1960,2300,1.0,1,883,3,85,0,0,0,0
1961,1949,0.0,1,400,6,96,0,1,0,0
1962,2850,2.0,1,700,4,8,0,0,0,0
1963,3800,0.0,1,516,2,0,0,0,0,0
1964,2950,1.0,1,775,4,87,1,1,1,1
1965,2300,0.0,1,350,2,107,0,0,0,0
1966,4800,2.0,2,1053,5,56,0,1,1,1
1967,3742,1.0,1,624,12,4,0,0,0,0
1968,2900,0.0,1,497,15,43,0,0,0,1
1969,4000,1.0,1,587,3,52,0,1,0,0
1970,4195,1.0,1,632,2,89,0,1,0,0
1971,3995,2.0,1,900,10,91,0,0,0,0
1972,4405,1.0,1,586,3,16,0,1,0,0
1973,3295,0.0,1,670,6,113,0,0,0,0
1974,3345,2.0,1,750,8,116,0,0,0,0
1975,4495,2.0,2,920,2,13,0,1,0,0
1976,4995,2.0,2,1181,2,34,0,1,1,0
1977,11750,2.0,2,1621,1,9,1,0,1,0
1978,2269,1.0,1,775,6,96,0,0,0,0
1979,3675,1.0,1,850,4,76,1,0,1,1
1980,4900,1.0,1,870,2,11,1,0,1,0
1981,2695,1.0,1,550,2,116,0,0,0,0
1982,4600,2.0,2,1012,12,32,0,1,0,0
1983,4600,1.0,1,832,2,8,1,1,1,0
1984,4000,1.0,1,450,3,52,0,0,0,0
1985,1700,0.0,1,450,3,86,0,1,1,0
1986,3200,2.0,1,875,6,57,0,1,0,1
1987,3800,1.0,1,768,10,27,1,1,1,1
1988,3800,0.0,1,525,4,24,0,0,0,0
1989,7995,2.0,2,1286,5,2,0,0,0,0
1990,3500,1.0,1,670,3,106,0,0,0,0
1991,12495,3.0,3,2084,2,85,0,0,0,0
1992,8800,2.0,2,1265,6,5,0,0,0,0
1993,2995,1.0,1,800,3,35,0,1,1,1
1994,5850,2.0,2,887,2,0,0,0,0,0
1995,3500,2.0,1,1000,4,66,0,0,0,0
1996,9500,2.0,2,1305,8,10,0,1,0,1
1997,11225,3.5,3,3500,2,111,0,0,0,0
1998,5950,2.0,2,1240,2,75,0,0,0,0
1999,4072,1.0,1,616,2,16,0,0,0,0
2000,3295,1.0,1,578,2,41,0,0,0,0
2001,2950,0.0,1,525,2,90,0,0,0,0
2002,7500,2.0,2,1454,7,16,0,0,0,0
2003,4955,2.0,2,984,6,33,0,0,0,0
2004,4135,1.0,1,657,1,29,0,1,1,0
2005,2995,3.0,1,980,7,86,0,0,0,0
2006,4000,1.0,1,850,2,27,0,0,0,0
2007,2000,0.0,1,350,6,87,0,0,0,0
2008,7145,1.0,2,1321,3,116,0,0,0,0
2009,3900,0.0,1,550,3,11,0,0,0,0
2010,5714,2.0,2,1085,13,1,0,0,0,0
2011,3190,1.0,1,600,6,106,0,0,0,0
2012,1600,1.0,1,400,3,116,0,0,0,0
2013,3530,1.0,1,692,10,16,0,0,0,0
2014,3600,2.0,1,900,1,87,0,0,0,0
2015,3095,1.0,1,700,10,116,0,0,0,0
2016,2600,0.5,1,600,3,106,0,0,0,0
2017,3000,0.0,1,530,1,90,0,1,0,0
2018,5495,2.0,2,1180,5,86,0,0,0,0
2019,4325,1.0,1,600,2,17,0,0,0,0
2020,2450,2.0,1,749,5,57,0,0,0,0
2021,2400,0.0,1,550,4,74,1,1,1,1
2022,7295,4.0,2,1300,3,146,0,0,0,0
2023,3895,1.0,1,570,2,29,0,1,0,1
2024,3700,1.0,1,766,4,87,0,0,0,0
2025,5675,1.0,1,712,8,10,0,0,0,0
2026,3450,1.0,1,536,1,29,1,0,1,0
2027,2550,0.0,1,414,4,116,0,0,1,0
2028,8000,2.0,2,972,3,8,0,1,0,0
2029,7100,2.0,2,1400,4,91,0,0,0,0
2030,3635,1.0,1,680,1,19,0,0,0,0
2031,12500,2.0,2,1510,4,33,0,0,1,0
2032,14000,3.0,3,1934,12,11,0,0,0,0
2033,8200,2.0,1,1410,43,8,0,1,0,0
2034,10500,2.0,2,1228,3,56,0,0,0,0
2035,3625,0.0,1,550,7,14,0,0,0,0
2036,5000,1.0,1,820,9,86,0,0,0,0
2037,3975,1.0,1,775,6,33,0,0,0,0
2038,5400,2.0,1,1074,7,34,1,1,1,1
2039,2095,0.0,1,475,5,111,0,0,0,0
2040,4700,2.0,2,1000,4,89,1,1,1,0
2041,3786,1.0,1,833,3,44,0,0,0,0
2042,7500,2.0,2,1214,3,88,0,0,1,0
2043,4000,1.0,1,750,7,116,0,0,0,0
2044,3850,1.0,1,800,9,86,1,0,1,0
2045,3785,1.0,1,550,2,35,0,0,0,0
2046,3100,1.0,1,629,8,18,0,0,0,0
2047,6150,2.0,2,1368,7,53,1,0,0,0
2048,7500,2.0,2,1168,7,6,1,1,1,1
2049,2255,0.0,1,408,2,99,1,1,0,1
2050,3000,2.0,1,500,5,106,0,0,0,0
2051,3570,1.0,1,660,1,19,0,0,0,0
2052,3425,1.0,1,800,3,89,1,1,1,1
2053,3600,1.0,1,549,3,96,0,0,1,0
2054,7800,2.0,2,1438,2,20,0,1,0,0
2055,4425,1.0,1,776,4,19,0,1,1,1
2056,2500,0.0,1,418,2,112,0,1,0,1
2057,5600,1.0,1,793,2,10,1,1,0,0
2058,5330,1.0,1,729,2,13,0,0,0,0
2059,1750,1.0,1,550,5,106,0,0,0,0
2060,4995,1.0,1,815,3,8,0,1,0,0
2061,10750,2.0,2,1358,6,5,0,0,0,0
2062,3600,1.0,1,610,2,29,1,0,0,0
2063,3200,2.0,1,1000,3,77,0,0,0,0
2064,4270,1.0,1,657,4,19,0,0,0,0
2065,2500,1.0,1,550,1,106,0,0,0,0
2066,3900,1.0,1,721,3,15,0,0,0,0
2067,2764,0.0,1,473,4,47,0,0,0,0
2068,3100,1.0,1,764,0,87,1,1,1,1
2069,7000,1.0,2,1224,1,41,0,1,0,1
2070,6200,1.0,1,689,8,10,0,1,0,1
2071,2500,1.0,1,600,2,53,0,0,0,0
2072,10000,1.0,2,1300,2,86,0,0,0,0
2073,1500,0.0,1,400,3,106,0,0,0,0
2074,2650,0.0,1,439,1,104,0,0,0,0
2075,7095,3.0,3,1500,5,26,1,0,1,0
2076,3950,1.0,1,525,2,42,0,0,0,0
2077,4500,1.0,1,885,9,15,0,1,0,0
2078,6750,2.0,2,1255,2,26,0,0,0,0
2079,4250,3.0,2,800,13,9,0,0,0,0
2080,2395,0.0,1,525,3,66,1,0,0,0
2081,3525,0.0,1,448,2,6,0,1,0,0
2082,2700,0.0,1,408,6,14,0,1,0,0
2083,3800,1.0,1,880,7,16,0,0,0,0
2084,8599,2.0,2,1518,5,3,0,0,0,0
2085,3200,1.0,1,800,6,30,0,0,0,0
2086,3295,1.0,1,665,13,9,0,0,0,0
2087,2300,0.0,1,500,4,92,0,0,0,0
2088,4895,1.0,1,767,2,8,0,0,0,0
2089,7500,1.0,1,750,3,96,1,1,0,1
2090,3473,0.0,1,464,2,13,0,0,0,0
2091,2800,0.0,1,542,6,28,0,0,0,0
2092,7800,3.0,2,1900,5,91,0,0,0,0
2093,3400,1.0,1,667,2,9,0,1,1,1
2094,7900,1.0,1,860,8,7,1,1,1,0
2095,3850,2.0,1,853,10,6,0,0,0,0
2096,11500,2.0,2,1200,4,89,1,1,0,0
2097,2495,1.0,1,650,6,86,0,0,0,0
2098,2500,1.0,1,672,4,107,0,0,0,0
2099,7675,2.0,2,1207,6,8,0,0,0,0
2100,4800,1.0,1,800,5,29,0,0,1,0
2101,4000,3.0,1,700,5,96,1,0,1,0
2102,4595,1.0,1,1037,7,12,1,1,1,0
2103,8800,3.0,2,1517,6,10,1,0,0,0
2104,3600,1.0,1,621,6,37,0,0,0,0
2105,4895,2.0,2,948,14,30,0,0,0,0
2106,14000,2.0,2,1828,4,76,0,1,0,0
2107,3000,1.0,1,600,2,89,0,0,0,0
2108,3000,2.0,1,700,2,105,0,1,1,1
2109,3500,0.0,1,900,3,106,0,0,0,0
2110,3045,2.0,2,800,9,106,0,0,0,0
2111,5300,1.0,1,925,4,18,0,0,0,0
2112,1695,0.0,1,250,2,96,0,0,0,0
2113,4041,2.0,2,829,5,52,0,0,0,0
2114,8300,3.0,2,2200,2,86,0,0,0,0
2115,3140,0.0,1,521,3,54,0,0,0,0
2116,6756,2.0,2,1082,2,16,1,1,0,0
2117,1499,0.0,1,343,7,57,0,0,0,0
2118,5495,1.0,1,900,4,7,0,0,1,0
2119,3200,0.0,1,515,0,87,0,1,0,0
2120,2650,2.0,1,500,3,116,0,0,0,0
2121,5700,1.0,1,860,2,30,0,1,0,1
2122,3300,1.0,1,885,1,106,1,0,0,0
2123,10900,3.0,2,1825,12,26,0,0,1,1
2124,2675,1.0,1,550,8,32,0,0,0,0
2125,14000,2.0,2,1512,1,11,0,0,0,1
2126,5500,2.0,2,1105,2,34,1,1,1,1
2127,2800,2.0,1,525,2,96,0,1,1,1
2128,2300,1.0,1,535,3,106,0,0,0,0
2129,5900,1.0,1,1048,2,30,0,0,0,0
2130,15000,2.0,2,1784,4,33,1,0,0,0
2131,3300,1.0,1,673,2,27,0,0,0,0
2132,7950,1.0,2,1321,3,116,0,0,1,0
2133,11000,4.0,2,2100,6,29,0,0,0,0
2134,2675,1.0,1,624,6,9,1,1,1,1
2135,4500,1.0,1,669,2,17,0,0,0,0
2136,2600,1.0,1,650,2,115,0,1,0,0
2137,2400,1.0,1,875,3,85,0,0,0,0
2138,3380,1.0,1,594,4,18,0,0,0,0
2139,5495,1.0,1,820,1,76,0,0,0,0
2140,9100,2.0,2,1565,2,1,0,0,0,0
2141,4800,1.0,1,1001,2,57,0,0,0,0
2142,2595,0.0,1,500,5,64,0,0,0,0
2143,3750,1.0,1,667,4,20,1,1,1,0
2144,3100,2.0,1,700,6,115,0,0,0,0
2145,5995,2.0,2,1065,5,30,0,0,0,0
2146,3615,1.0,1,661,6,14,0,0,0,0
2147,3100,2.0,1,1000,4,91,0,0,0,0
2148,2395,0.0,1,463,3,51,1,1,0,1
2149,1950,0.0,1,400,6,96,0,0,0,0
2150,10000,2.0,2,1404,43,10,0,0,0,0
2151,3555,0.0,1,411,5,13,0,0,0,0
2152,5995,2.0,2,1380,16,35,0,0,0,0
2153,5100,1.0,1,875,2,38,0,0,0,0
2154,20000,3.0,2,2376,0,2,0,0,0,0
2155,2350,2.0,1,925,8,106,0,0,0,0
2156,8000,4.0,2,1100,13,9,1,0,0,0
2157,7750,2.0,2,1342,2,28,1,1,1,0
2158,18900,4.0,5,2617,43,8,0,1,0,1
2159,10995,4.0,3,2100,16,35,1,0,1,1
2160,3300,1.0,1,596,2,120,0,0,0,0
2161,3995,1.0,1,872,3,85,0,1,0,0
2162,11900,2.0,3,2039,4,111,0,0,0,0
2163,4175,1.0,1,885,6,60,0,0,0,0
2164,3100,1.0,1,594,4,18,0,0,0,0
2165,6100,1.0,2,912,2,124,1,1,1,0
2166,1600,0.0,1,550,5,11,0,0,0,0
2167,7200,2.0,2,1500,2,48,0,0,0,0
2168,2750,0.0,1,400,6,106,1,1,1,1
2169,3650,1.0,1,750,4,89,1,1,1,0
2170,5795,2.0,1,940,43,8,1,1,1,1
2171,2350,0.0,1,400,4,42,0,0,0,0
2172,3425,1.0,1,681,1,19,0,0,0,0
2173,13500,3.0,2,1802,12,26,0,0,1,0
2174,6650,2.0,2,1117,1,74,0,0,0,0
2175,7500,1.0,1,942,3,75,0,0,0,0
2176,4584,2.0,2,994,5,52,0,0,0,0
2177,10000,3.0,3,1850,5,10,1,1,1,1
2178,10950,3.0,2,1700,6,86,0,0,0,0
2179,18000,3.0,3,3500,2,106,0,0,0,0
2180,5650,4.0,2,1200,7,38,0,0,0,0
2181,3150,1.0,1,694,5,18,0,0,0,0
2182,11800,3.0,2,1681,43,8,0,1,1,1
2183,4800,1.0,1,1100,10,53,0,0,0,0
2184,2400,0.0,1,550,4,55,0,0,0,0
2185,4650,1.0,1,704,2,32,0,0,0,0
2186,2800,0.0,1,544,3,31,0,0,0,0
2187,5000,4.0,1,1200,3,106,0,0,0,0
2188,6495,2.0,2,1600,8,86,0,0,0,0
2189,2760,0.0,1,412,6,14,0,0,0,0
2190,6750,2.0,2,1456,6,31,0,1,0,1
2191,1650,0.0,1,300,5,96,0,0,0,0
2192,4180,1.0,1,973,7,39,0,0,0,0
2193,6750,3.0,2,1160,6,37,1,1,0,0
2194,3840,1.0,1,618,4,43,0,0,0,1
2195,3800,1.0,1,670,2,9,0,0,0,0
2196,3500,1.0,1,700,3,11,0,1,1,1
2197,5995,2.0,2,1372,10,27,0,1,0,0
2198,7090,3.0,2,1439,7,39,0,0,0,0
2199,7500,3.0,3,1550,8,29,0,1,0,0
2200,3100,0.0,1,500,6,59,0,0,0,0
2201,3350,1.0,1,638,2,28,1,1,0,0
2202,2695,0.0,1,480,3,31,0,1,0,1
2203,2500,0.0,1,400,2,28,0,1,0,0
2204,3200,2.0,1,850,3,52,0,0,0,0
2205,3395,2.0,1,800,3,126,0,0,0,0
2206,3700,1.0,1,704,10,9,0,0,1,0
2207,3595,0.0,1,700,3,29,0,1,0,0
2208,4320,1.0,1,704,2,0,0,0,0,0
2209,11000,2.0,2,1576,7,11,0,0,1,0
2210,3950,1.0,1,750,2,91,0,0,0,0
2211,3200,2.0,1,900,11,106,0,0,0,0
2212,3800,1.0,1,600,1,31,1,0,0,0
2213,2600,2.0,1,700,9,96,0,0,0,0
2214,1625,1.0,1,550,4,96,0,0,0,0
2215,3310,1.0,1,617,7,39,0,0,0,0
2216,2650,1.0,1,590,2,53,0,0,0,0
2217,2450,2.0,1,1400,5,101,0,0,0,0
2218,4300,1.0,1,520,2,106,0,0,0,0
2219,5700,3.0,2,1250,3,96,0,0,0,1
2220,15000,3.0,2,3000,2,106,0,0,0,0
2221,2000,1.0,1,632,5,58,0,0,0,0
2222,9999,4.0,4,2760,9,59,0,1,0,0
2223,2100,0.0,1,500,6,96,0,0,0,0
2224,3800,2.0,1,850,6,56,0,0,0,0
2225,16000,2.0,2,1729,1,11,0,0,0,1
2226,3500,2.0,1,675,2,105,0,0,0,0
2227,9500,2.0,2,1430,4,58,1,1,0,1
2228,2800,1.0,1,432,4,111,0,1,0,0
2229,2000,1.0,1,500,2,116,0,0,0,0
2230,15500,3.0,3,2000,4,47,1,1,0,1
2231,5460,2.0,2,1109,7,7,0,0,0,0
2232,3800,1.0,1,633,6,28,0,0,0,0
2233,3250,0.0,1,500,6,11,0,0,0,0
2234,3995,2.0,1,1000,2,91,0,0,0,0
2235,3900,1.0,1,700,2,57,0,0,0,0
2236,3375,0.0,1,600,1,88,0,1,0,1
2237,3750,1.0,1,657,9,28,0,0,0,0
2238,6600,2.0,2,1190,43,10,0,1,0,1
2239,3300,2.0,1,606,6,37,0,1,0,1
2240,4395,1.0,1,788,3,10,1,0,1,0
2241,2700,0.0,1,511,3,30,0,1,0,0
2242,6700,2.0,2,1250,4,106,0,0,1,0
2243,3800,1.0,1,680,12,8,0,0,0,0
2244,4685,1.0,1,664,2,13,0,0,0,0
2245,3410,1.0,1,850,3,66,1,1,1,1
2246,3500,1.0,1,681,3,15,0,0,0,0
2247,4250,1.0,1,1021,7,53,0,1,1,1
2248,4895,2.0,2,910,10,16,0,0,0,0
2249,2900,0.0,1,497,15,43,0,0,0,0
2250,3300,4.0,2,1000,2,109,0,0,0,0
2251,3495,1.0,1,640,2,90,0,1,0,0
2252,3170,0.0,1,574,1,19,0,0,0,0
2253,3400,2.0,1,800,2,106,0,0,0,0
2254,2150,0.0,1,500,5,93,0,0,0,0
2255,11995,4.0,3,2132,2,86,1,1,1,0
2256,3200,0.0,1,561,5,17,0,1,0,1
2257,2200,2.0,1,850,8,116,0,0,0,0
2258,3500,0.0,1,665,5,37,0,0,0,0
2259,2300,0.0,1,500,3,106,0,0,0,0
2260,5200,1.0,1,850,1,51,0,0,0,0
2261,2595,2.0,1,750,10,106,0,0,0,0
2262,5200,1.0,1,1060,2,57,0,0,0,0
2263,4262,1.0,1,739,1,29,0,0,0,0
2264,2975,1.0,1,650,1,89,1,1,0,0
2265,2700,1.0,1,550,5,1,0,0,0,0
2266,3620,1.0,1,660,10,16,1,1,1,0
2267,2795,2.0,1,1000,6,106,0,0,0,0
2268,2100,2.0,1,700,3,90,0,0,0,0
2269,2950,1.0,1,737,7,12,0,1,0,0
2270,2700,1.0,1,750,1,9,0,1,1,0
2271,15000,3.0,2,1700,6,12,0,0,0,0
2272,1995,0.0,1,400,5,106,0,1,1,0
2273,5000,1.0,1,747,2,6,0,0,0,0
2274,1790,0.0,1,550,7,106,0,0,0,0
2275,2900,0.0,1,400,2,116,0,0,0,0
2276,2950,0.0,1,520,2,14,0,0,0,0
2277,11500,2.0,2,1590,1,9,0,0,1,0
2278,3900,1.0,1,723,0,87,0,1,0,0
2279,5075,1.0,1,717,3,11,1,0,1,0
2280,3050,0.0,1,497,3,15,0,0,0,0
2281,3000,1.0,1,550,5,30,0,1,0,0
2282,7000,2.0,2,2000,9,116,0,0,0,0
2283,3700,1.0,1,845,7,41,0,1,0,0
2284,5200,1.0,1,850,2,22,0,0,0,0
2285,6080,2.0,2,1140,5,17,0,0,0,0
2286,6895,1.0,1,1200,1,101,0,1,1,0
2287,2550,1.0,1,700,4,43,0,0,0,0
2288,6295,4.0,2,1200,8,40,1,1,1,0
2289,4200,2.0,1,1000,0,96,1,1,0,0
2290,2377,1.0,1,720,5,7,0,0,0,0
